text,sentiment,source,dataset,datasource
market simulation game bigger one might expect farming simulator built active respectable fan base mere week game guided want play go peaceful stressful attaining goal open ended farming simulator mostly offer lot fun appreciation,1,original,metacritic_critic,slow
year superstar saga still one best l game time little bad as added,2,original,metacritic_critic,slow
cleary leaned let make gripping action adventure flick instead prestige sword sandal epic like original still quite enjoyable level slithery charismatic turn denzel washington buoying non fighting scene,2,original,rotten-tomatoes_critics,slow
game many aspect polished improved great experience original didactic,0,original,metacritic_critic,slow
main game end fun completed relatively quickly far launch game go super monkey ball end impressive one simply amount content available,2,original,metacritic_critic,slow
need speed return another flawed entry core great racing game driving around open world wonderful progression system encourages grinding basic story delivered b movie seriousness taking away racing pleasure better game inside payback go everything else get,0,original,metacritic_critic,slow
super stardust delta best downloadable launch game playstation vita beautiful addicting challenging cheap definite must,2,original,metacritic_critic,slow
stripped unfussy storytelling make plane simplistic entertaining refreshingly not contingent artificial spectacle dominates today action movie,2,original,rotten-tomatoes_critics,slow
really astounding achievement film juggle unenviable number element combining seen slotting together adding enough depth action humour make remarkable standalone film,2,original,rotten-tomatoes_critics,slow
even rough edge dead synchronicity stand modern adventure classic telling dark sad brutal tale leave wanting equally satisfied,1,original,metacritic_critic,slow
dazzling landscape dreamy close ups mufasa fitfully stylish stirring addition legacy one disney crowning glory,1,original,rotten-tomatoes_critics,slow
though unfailingly well intentioned wonkily constructed screenplay work several crucial juncture,0,original,rotten-tomatoes_critics,slow
cherry directed near miss,0,original,rotten-tomatoes_critics,slow
either love bread quirky charm hate challenging thin gameplay,0,original,metacritic_critic,slow
control freak see kelly marie tran valerie tortured itch back head movie never quite tied everything together,0,original,rotten-tomatoes_critics,slow
double duty ivo robotnik aka dr eggman grayer beer bellied grandpa mean twice opportunity carrey improvise joke play movie silly spectacle,2,original,rotten-tomatoes_critics,slow
amount parade ai generated humanoid walking room painfully earnest failing invoke much genuine emotion,0,original,rotten-tomatoes_critics,slow
not hardcore simulator close enough project car good game drive,2,original,metacritic_critic,slow
may pointless loot drop time not may difficulty issue single player story mission may graphical glitch texture pop in none take away fact borderland solid first person shooter great rpg,2,original,metacritic_critic,slow
brady corbet cinema rigorous imposing film follows instinct pure creation conviction character full review spanish,2,original,rotten-tomatoes_critics,slow
shadow colossus veritable masterpiece top bottom surely remembered one greatest game ever made,2,original,metacritic_critic,slow
soar score highly gameplay psvr experience one owner hardware miss,0,original,metacritic_critic,slow
