text,sentiment,source,datasource
seriously airplane safety card air france no sleeping floor co xuvpmmatox,1,original,fast
nina lap decided jump,1,original,fast
feeling much less alone love fitzcarraldo people mention no idea talking,0,original,fast
finished first workout jillian michael making cut program feeling great hopefully eating good,2,original,fast
alghazali airfrance happened,1,original,fast
rankin know whole different meat pie back,1,original,fast
got back karaoke bar metreon watching millionaire matchmaker,1,original,fast
good night everybody love u phillip xo,2,original,fast
pool alcohol cute band ask saturday night fb http twitpic com,2,original,fast
one day baby,1,original,fast
song name life go,1,original,fast
nicky land like get home ugh wont fish fry left anyways,0,original,fast
really hate delayed train especially minute delayed train going late work,0,original,fast
post reminded sit something look like steak dinner,1,original,fast
richard purves airfrance chuck peasant complimentary nut,1,original,fast
painfully terrible watch watched multiple episode trying find way give credit unable say anything good,0,original,fast
rain make good study day almost done,2,oversampled,fast
yeah uploaded pic positioned right poof gone could save,1,original,fast
school rusty put oh love ipod awh,2,original,fast
come back perth missed show,0,original,fast
go big plan thanks tonsil,0,oversampled,fast
aww kind dog u chihuahua named zoey,2,original,fast
nah next week honey fault confusin u,0,oversampled,fast
checked worked sorry,1,original,fast
back killing keep dropping low hope got someone pick back tho lol,1,original,fast
may,2,original,fast
exact one thinking bestttt,2,original,fast
http twitpic com jake signing twitter,1,original,fast
u use twitpic none ur pic show phone,1,original,fast
fun facebook,2,original,fast
flying nz great way get result aggregate,2,original,fast
not singing rain,1,original,fast
disney sorry break dead disney back day better star war good movie back day,0,original,fast
wish grandmother taken u,2,original,fast
going home get clothes,1,original,fast
twitwoo tweet phone,1,original,fast
prades maxime united right airfrance awesome food co,2,oversampled,fast
thanks heather glad like dish,2,original,fast
sad know life everything done since age towards healthcare nursing,0,original,fast
agree facehunter embarrassing representation compare swede look like born stylish,2,original,fast
waitin man get home take waitin hour,1,original,fast
dangit cuz weather house painting going dragged till next week,0,original,fast
working today hour lunch hour work overtime good fact already dead tired bad,1,original,fast
still waiting,0,oversampled,fast
almost time say good bye twimulations miss tweeps,0,original,fast
still waiting dragon tooth series,1,original,fast
hey airfrance know lounge free champagne know dont know gon na make flight,2,original,fast
say everyone busy http plurk com p,1,original,fast
kill dam thing,0,original,fast
washer se chingo ha ha busting grandma lucia waaaaay back early lol,1,original,fast
answer postcard century,1,original,fast
going home awesome time peep,2,original,fast
air france landing st maarten princess juliana international airport sxm tncm co,1,original,fast
star warz day really hot topic man oh man waiting star trek,0,original,fast
intel gfx driver situation much better recent upgrade kernel driver git suspend working fewer mem leak,0,original,fast
october not forgotten justin rip,2,original,fast
hitting street hour living lexington homeless no food no bed no problem no facebook twitter pray u,0,original,fast
hey dougie thought would tell gig edinburgh got brilliant review scottish sunday mail,2,original,fast
airfrance managed prevent losing connection due delayed flight lame no info given abou co,0,original,fast
haha thanks listening rant nothing good night,2,original,fast
scott harmony crazy clean,2,original,fast
incredible guitar incredible guitarist steve vai evil inspired guitar grinning face sweat sign horn,2,original,fast
enjoy coffee miss petite puce adica puricel franceza,2,original,fast
airfrance thursday canceled strike moved next one friday canceling friday one really bravo airfrance,0,original,fast
know love nicholas braun think make okay cameron wan na see either,2,original,fast
getting new cellphone wednesday lg voyager soo sweet wait long though,2,original,fast
want go hour lecture,1,original,fast
bed pic newly finished hat afternoon yea done night yall,1,original,fast
ugh suck,0,oversampled,fast
getting ready leave girl scout metting feel like,0,original,fast
series really good,2,original,fast
airfrance bagpack hand luggage always use travel pretended didnt fit absolutely wrong,0,original,fast
ngl look like enjoy love old cast not upset something change,2,original,fast
farmer sunburn ahhhh,0,original,fast
also want miss girlies much get roomy,0,original,fast
king ahab seventy son samaria jehu wrote letter sent samaria unto ruler jezreel elder brought ahab child saying soon letter cometh seeing master son chariot horse fenced city also armour look even best meetest master son set father throne fight master house exceedingly afraid said behold two king stood not shall stand house city elder also bringers child sent jehu saying thy servant thou shalt bid u not make king thou good thine eye wrote letter second time saying ye mine ye hearken unto voice take ye head men master son come jezreel morrow time king son seventy person great men city brought came pas letter came took king son slew seventy person put head basket sent jezreel came messenger told saying brought head king son said lay ye two heap entering gate morning came pas morning went stood said people ye righteous behold conspired master slew slew know shall fall unto earth nothing word lord lord spake concerning house ahab lord hath done spake servant elijah jehu slew remained house ahab jezreel great men kinsfolk priest left none remaining arose departed came samaria shearing house way jehu met brother ahaziah king judah said ye answered brother ahaziah go salute child king child queen said take alive took alive slew pit shearing house even two forty men neither left departed thence lighted jehonadab son rechab coming meet saluted said thine heart right heart thy heart jehonadab answered give thine hand gave hand took chariot said come see zeal lord made ride chariot came samaria slew remained unto ahab samaria till destroyed according saying lord spake elijah jehu gathered people together said unto ahab served baal little jehu shall serve much therefore call unto prophet baal servant priest let none wanting great sacrifice baal whosoever shall wanting shall not live jehu subtilty intent might destroy worshipper baal jehu said proclaim solemn assembly baal proclaimed jehu sent israel worshipper baal came not man left came not came house baal house baal full one end another said unto vestry bring forth vestment worshipper baal brought forth vestment jehu went jehonadab son rechab house baal said unto worshipper baal search look none servant lord worshipper baal went offer sacrifice burnt offering jehu appointed fourscore men without said men brought hand escape letteth go life shall life came pas soon made end offering burnt offering jehu said guard captain go slay let none come forth smote edge sword guard captain cast went city house baal brought forth image house baal burned brake image baal brake house baal made draught house unto day thus jehu destroyed baal israel howbeit sin jeroboam son nebat made israel sin jehu departed not wit golden calf bethel dan lord said unto jehu thou hast done well executing right mine eye hast done unto house ahab according mine heart thy child fourth generation shall sit throne israel jehu took no heed walk law lord god israel heart departed not sin jeroboam made israel sin day lord began cut israel short hazael smote coast israel jordan eastward land gilead gadites reubenites manassites aroer river arnon even gilead bashan rest act jehu might not written book chronicle king israel jehu slept father buried samaria jehoahaz son reigned stead time jehu reigned israel samaria twenty eight year bible offline,1,original,fast
